id	rcd	symbol	hgncid	ensgstable	evidence	testin	pathway	confidence	experiments	caution	uniprotac	pmid	remark	latestupdate	datasource	uniformgenetype
234	Ferroptosis	TXN	HGNC:12435	ENSG00000136810	Our results suggest that Trx-1 inhibits ferroptosis in PD through regulating GPX4 and GSH.	Mice	TXN :+: GPX4, GPX4 :-: Ferroptosis, TXN :+: GSH, GSH :-: Ferroptosis, TXN :-: Lpid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P10599	33634378	Thioredoxin-1 in article.	2022/3/2	FerrDb team	gene with protein product
235	Ferroptosis	SENP1	HGNC:17927	ENSG00000079387	SENP1 overexpression suppresses ferroptotic cell death of H9c2 cells.	Rat	SENP1 :-: Lpid ROS, Lpid ROS :+: Ferroptosis, SENP1 :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	Q9P0U3	33746578	_NA_	2022/3/3	FerrDb team	gene with protein product
236	Ferroptosis	PLA2G6	HGNC:9039	ENSG00000184381	Phospholipase iPLA2β Averts Ferroptosis By Eliminating A Redox Lipid Death Signal.	Human, mice	PLA2G6 :-: Ferroptosis	Validated	0	_NA_	O60733	33542532	iPLA2β in article.	2022/3/3	FerrDb team	gene with protein product
237	Ferroptosis	OIP5-AS1	HGNC:43563	ENSG00000247556	LncRNA OIP5-AS1 inhibits ferroptosis in prostate cancer with long-term cadmium exposure through miR-128-3p/SLC7A11 signaling.	Human	OIP5-AS1 :-: miR-128-3p, miR-128-3p :-: SLC7A11, SLC7A11 :-: Ferroptosis, OIP5-AS1 :-: Fe2, Fe2 :+: Ferroptosis, OIP5-AS1 :-: iron content, iron content :+: Ferroptosis, OIP5-AS1 :+: GSH, GSH :-: Ferroptosis	Validated	0	_NA_	_NA_	34051661	Long non-coding RNA.	2022/3/3	FerrDb team	RNA, long non-coding
238	Ferroptosis	MIR190A	HGNC:31560	ENSG00000211137	miR-190a-5p inhibits ferroptosis induced by erastin and RSL3 in H9c2 cells.	Human	miR-190a-5p :-: GLS2, GLS2 :+: Lpid ROS, Lipid ROS :+: Ferroptosis, miR-190a-5p :-: GLS2, GLS2 :+: MDA, MDA :+: Ferroptosis, miR-190a-5p :-: GLS2, GLS2 :+: Fe2 accumulation, Fe2 accumulation :+: Ferroptosis	Validated	0	_NA_	_NA_	34111670	miR-190a-5p in article.	2022/3/3	FerrDb team	RNA, micro
239	Ferroptosis	FGF21	HGNC:3678	ENSG00000105550	FGF21 attenuates ferroptosis by promoting HO-1 ubiquitination and degradation.	Mice	FGF21 :+: FPN, FPN :-: Fe2+, Fe2+ :+: Ferroptosis, FGF21 :+: FTH, FTH :-: Fe2+, Fe2+ :+: Ferroptosis, FGF21 :+: FTL, FTL :-: Fe2+, Fe2+ :+: Ferroptosis, FGF21 :+: GPX4, GPX4 :-: Ferroptosis, FGF21 :+: NRF2, NRF2 :-: Ferroptosis, FGF21 :-: PTGS2, PTGS2 :+: Ferroptosis, FGF21 :-: Lipid ROS, Lpid ROS :+: Ferroptosis, FGF21 :-: MDA, MDA :+: Ferroptosis, FGF21 :+: GSH, GSH :-: Ferroptosis, FGF21 :-: HO-1, HO-1 :+: Ferroptosis, FGF21 :+: SLC7A11, SLC7A11 :-: Ferroptosis, FGF21 :+: FTH, FTH :-: Fe2+, Fe2+ :+: Ferroptosis	Validated	0	_NA_	Q9NSA1	34530349	_NA_	2022/3/7	FerrDb team	gene with protein product
240	Ferroptosis	CREB1	HGNC:2345	ENSG00000118260	CREB stimulates GPX4 transcription to inhibit ferroptosis in lung adenocarcinoma.	Human	CREB1 :+: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	P16220	33846793	CREB in article.	2022/3/7	FerrDb team	gene with protein product
241	Ferroptosis	CREB3	HGNC:2347	ENSG00000107175	CREB stimulates GPX4 transcription to inhibit ferroptosis in lung adenocarcinoma.	Human	CREB3 :+: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	O43889	33846793	CREB in article.	2022/3/7	FerrDb team	gene with protein product
242	Ferroptosis	CREB5	HGNC:16844	ENSG00000146592	CREB stimulates GPX4 transcription to inhibit ferroptosis in lung adenocarcinoma.	Human	CREB5 :+: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	Q02930	33846793	CREB in article.	2022/3/7	FerrDb team	gene with protein product
243	Ferroptosis	FTMT	HGNC:17345	ENSG00000181867	FtMt deletion aggravates cerebral I/R-induced ferroptosis.	Mice	FTMT :+: GPX4, GPX4 :-: Ferroptosis, FTMT :+: GSH, GSH :-: Ferroptosis, FTMT :-: Lipid ROS, Lipid ROS :+: Ferroptosis, FTMT :+: FPN1, FPN1 :-: Fe2, Fe2 :+: Ferroptosis	Validated	0	_NA_	Q8N4E7	33953171	_NA_	2022/3/8	FerrDb team	gene with protein product
244	Ferroptosis	GOT1	HGNC:4432	ENSG00000120053	GOT1 suppression potentiates ferroptosis sensitivity.	Human	GOT1 :-: labile iron, labile iron :+: Ferroptosis	Validated	0	_NA_	P17174	34381026	_NA_	2022/3/8	FerrDb team	gene with protein product
245	Ferroptosis	TFRC	HGNC:11763	ENSG00000072274	Tfr1 deletion activates ferroptosis in skeletal muscle upon muscular regeneration.	Mice	TFRC :+: GPX4, GPX4 :-: Ferroptosis, TFRC :+: GSH, GSH :-: Ferroptosis, TFRC :-: MDA, MDA :+: Ferroptosis, TFRC :-: Lpid ROS, Lipid ROS :+: Ferroptosis, TFRC :-: Labile iron, Labile iron :+: Ferroptosis	Validated	0	_NA_	P02786	33955709	Tfr1 in article.	2022/3/8	FerrDb team	gene with protein product
246	Ferroptosis	GPX4	HGNC:4556	ENSG00000167468	GPX4 deficiency induces HSPC ferroptosis in vitro.	Mice	GPX4 :-: Lpid ROS, Lpid ROS :+: Ferroptosis	Validated	0	_NA_	P36969	34267193	_NA_	2022/3/8	FerrDb team	gene with protein product
247	Ferroptosis	MIR130B	HGNC:31515	ENSG00000283871	miR-130b-3p suppresses erastin or RSL3-induced ferroptosis in melanoma cells.	Human	miR-130b-3p :-: DKK1, DKK1 :-: Nrf2/HO-1 pathway, Nrf2/HO-1 pathway :-: Ferroptosis, miR-130b-3p :-: Lipid ROS, Lpid ROS :+: Ferroptosis, miR-130b-3p :-: iron accumulation, iron accumulation :+: Ferroptosis	Validated	0	_NA_	_NA_	34117611	miR-130b-3p in article	2022/3/10	FerrDb team	RNA, micro
248	Ferroptosis	BEX1	HGNC:1036	ENSG00000133169	Taken together, these findings demonstrate that BEX1 promotes cell survival in adrenal cells by mediating the inhibition of ferroptosis and suggest a function for BEX1 in the pathogenesis of APAs.	Human	BEX1 :-: Ferroptosis	Validated	0	_NA_	Q9HBH7	33745298	_NA_	2022/3/10	FerrDb team	gene with protein product
254	Ferroptosis	ASAH2	HGNC:18860	ENSG00000188611	Our data thus indicate the Asah2 represses Hmox1 expression to reduce lipid ROS to suppress ferroptosis.	Mice	ASAH2 :-: p53, p53 :+: Hmox1, Hmox1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, ASAH2 :-: p53, p53 :-: GSH, GSH :-: Ferroptosis 	Validated	0	_NA_	Q9NR71	33547170	_NA_	2022/3/15	FerrDb team	gene with protein product
255	Ferroptosis	SCD	HGNC:10571	ENSG00000099194	Mechanistically, SCD1 leads to fatty acid (FA) desaturation and FABP4 derived from TEM enhances lipid droplet (LD) in cancer cells, which cooperatively protect from oxidative stress-induced ferroptosis.	Mice	SCD :-: Ferroptosis	Validated	0	Ortholog mice gene	O00767	34030117	SCD1 in article.	2022/3/15	FerrDb team	gene with protein product
256	Ferroptosis	FABP4	HGNC:3559	ENSG00000170323	Mechanistically, SCD1 leads to fatty acid (FA) desaturation and FABP4 derived from TEM enhances lipid droplet (LD) in cancer cells, which cooperatively protect from oxidative stress-induced ferroptosis.	Human	FABP4 :-: Ferroptosis	Validated	0	_NA_	P15090	34030117	_NA_	2022/3/15	FerrDb team	gene with protein product
257	Ferroptosis	AKT1S1	HGNC:28426	ENSG00000204673	mTORC1 inhibition sensitizes cancer cells or tumors to ferroptosis.	Human	AKT1S1 :-: Ferroptosis	Deduced	0	_NA_	Q96B36	33707434	mTORC1 in article. mTORC1 exists as a multiprotein complex consisting of mTOR, Raptor, and other proteins.	2022/3/15	FerrDb team	gene with protein product
258	Ferroptosis	MLST8	HGNC:24825	ENSG00000167965	mTORC1 inhibition sensitizes cancer cells or tumors to ferroptosis.	Human	MLST8 :-: Ferroptosis	Deduced	0	_NA_	Q9BVC4	33707434	mTORC1 in article. mTORC1 exists as a multiprotein complex consisting of mTOR, Raptor, and other proteins.	2022/3/15	FerrDb team	gene with protein product
259	Ferroptosis	MTOR	HGNC:3942	ENSG00000198793	mTORC1 inhibition sensitizes cancer cells or tumors to ferroptosis.	Human	MTOR :-: Ferroptosis	Deduced	0	_NA_	P42345	33707434	mTORC1 in article. mTORC1 exists as a multiprotein complex consisting of mTOR, Raptor, and other proteins.	2022/3/15	FerrDb team	gene with protein product
260	Ferroptosis	RPTOR	HGNC:30287	ENSG00000141564	mTORC1 inhibition sensitizes cancer cells or tumors to ferroptosis.	Human	RPTOR :-: Ferroptosis	Deduced	0	_NA_	Q8N122	33707434	mTORC1 in article. mTORC1 exists as a multiprotein complex consisting of mTOR, Raptor, and other proteins.	2022/3/15	FerrDb team	gene with protein product
261	Ferroptosis	CDH1	HGNC:1748	ENSG00000039068	These results indicate that the inhibition of E-cadherin or the induction of EMT enhance ferroptosis.	Human	CDH1 :-: Lipid ROS, Lpid ROS :+: Ferroptosis, CDH1 :-: Fe2, Fe2 :+: Ferroptosis	Validated	0	_NA_	P12830	34801472	E-cadherin in article.	2022/3/15	FerrDb team	gene with protein product
262	Ferroptosis	SIRT1	HGNC:14929	ENSG00000096717	SIRT1 inhibits FCs ferroptosis in excess iron.	Human	SIRT1 :-: Lpid ROS, Lipid ROS :+: Ferroptosis, SIRT1 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	Q96EB6	34000515	_NA_	2022/3/16	FerrDb team	gene with protein product
263	Ferroptosis	TYRO3	HGNC:12446	ENSG00000092445	Inhibition of TYRO3 enhances ferroptosis and sensitizes resistant tumors to anti-mPD-1 therapy.	Human, mice	TYRO3 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, TYRO3 :+: AKT, AKT :+: NRF2, NRF2 :-: Ferroptosis	Validated	0	_NA_	Q06418	33855973	_NA_	2022/3/16	FerrDb team	gene with protein product
264	Ferroptosis	SIRT6	HGNC:14934	ENSG00000077463	SIRT6 silencing overcomes resistance to sorafenib by promoting ferroptosis in gastric cancer.	Human	SIRT6 :+: GPX4, GPX4 :-: Ferroptosis, SIRT6 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, SIRT6 :-: Fe2+, Fe2+ :+: Ferroptosis, SIRT6 :-: MDA, MDA :+: Ferroptosis, SIRT6 :+: GSH, GSH :-: Ferroptosis, SIRT6 :+: NRF2, NRF2 :-: Ferroptosis	Validated	0	_NA_	Q8N6T7	34530350	_NA_	2022/3/16	FerrDb team	gene with protein product
265	Ferroptosis	TMSB4X	HGNC:11881	ENSG00000205542	Thymosin beta 4 alleviates non-alcoholic fatty liver by inhibiting ferroptosis via up-regulation of GPX4.	Human, rat	TMSB4X :-: Lpid ROS, Lipid ROS :+: Ferroptosis, TMSB4X :-: MDA, MDA :+: Ferroptosis, TMSB4X :+: GSH, GSH :-: Ferroptosis, TMSB4X :+: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	P62328	34280397	Tβ4 in article.	2022/3/16	FerrDb team	gene with protein product
266	Ferroptosis	TMSB4Y	HGNC:11882	ENSG00000154620	Thymosin beta 4 alleviates non-alcoholic fatty liver by inhibiting ferroptosis via up-regulation of GPX4.	Human, rat	TMSB4Y :-: Lpid ROS, Lipid ROS :+: Ferroptosis, TMSB4Y :-: MDA, MDA :+: Ferroptosis, TMSB4Y :+: GSH, GSH :-: Ferroptosis, TMSB4Y :+: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	O14604	34280397	Tβ4 in article.	2022/3/16	FerrDb team	gene with protein product
267	Ferroptosis	KIF20A	HGNC:9787	ENSG00000112984	High KIF20A expression in resistant CRC cell line suppressed the intracellular ferroptosis process.	Human	KIF20A :+: NUAK1, NUAK1 :+: NRF2, NRF2 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	O95235	33819186	_NA_	2022/3/16	FerrDb team	gene with protein product
268	Ferroptosis	ECH1	HGNC:3149	ENSG00000104823	Enoyl coenzyme A hydratase 1 alleviates nonalcoholic steatohepatitis in mice by suppressing hepatic ferroptosis.	Human, mice	ECH1 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	Q13011	33813878	_NA_	2022/3/16	FerrDb team	gene with protein product
272	Ferroptosis	circRHOT1	_NA_	_NA_	Circular RNA RHOT1 promotes progression and inhibits ferroptosis via mir-106a-5p/STAT3 axis in breast cancer.	Human	circRHOT1 :-: miR-106a-5p, miR-106a-5p :-: STAT3, STAT3 :-: Ferroptosis 	Validated	0	_NA_	_NA_	33686957	_NA_	2022/3/20	FerrDb team	circular RNA
273	Ferroptosis	ETV4	HGNC:3493	ENSG00000175832	Overall, the data suggested that the knockdown of ETV4 suppressed the PTC progression by promoting ferroptosis upon SLC7A11 downregulation.	Human	ETV4 :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	P43268	34283663	_NA_	2022/3/21	FerrDb team	gene with protein product
274	Ferroptosis	MEG8	HGNC:14574	ENSG00000225746	Silencing lncRNA MEG8 inhibits the proliferation and induces the ferroptosis of HemECs.	Human	MEG8 :-: MDA, MDA :+: Ferroptosis, MEG8 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, MEG8 :+: GPX4, GPX4 :-: Ferroptosis, MEG8 :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	_NA_	33839417	A long non-coding RNA.	2022/3/21	FerrDb team	RNA, long non-coding
275	Ferroptosis	VCP	HGNC:12666	ENSG00000165280	VCP relocalization limits mitochondrial activity, GSH depletion and ferroptosis during starvation in PC3 prostate cancer cells. Moreover, the addition of a VCP inhibitor, CB-5083, in starvation media prevented VCP relocalization and triggered ferroptotic cell death.	Human	VCP :+: GSH, GSH :-: Ferroptosis	Validated	0	_NA_	P55072	34033175	_NA_	2022/3/21	FerrDb team	gene with protein product
276	Ferroptosis	circ_0007142	_NA_	_NA_	After expression inhibition of circ_0007142, proliferation was reduced, while apoptosis and ferroptosis were facilitated in CRC cells.	Human	circ_0007142 :-: miR-874-3p, miR-874-3p :-: GDPD5 ,GDPD5 :-: Ferroptosis	Validated	0	_NA_	_NA_	33797091	_NA_	2022/3/21	FerrDb team	circular RNA
277	Ferroptosis	ENPP2	HGNC:3357	ENSG00000136960	These data suggested the inhibitory effects of ENPP2 on DOX-induced ferroptosis in H9c2 cells.	Rats	ENPP2 :-: Fe2+, Fe2+ :+: Ferroptosis, ENPP2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, ENPP2 :+: SLC7A11, SLC7A11 :-: Ferroptosis, ENPP2 :+: GPX4, GPX4 :-: Ferroptosis, ENPP2 :+: FPN1, FPN1 :-: iron accumulation, iron accumulation :+: Ferroptosis, ENPP2 :-: NOX4, NOX4 :+: Ferroptosis	Validated	0	_NA_	Q13822	34296293	_NA_	2022/3/22	FerrDb team	gene with protein product
278	Ferroptosis	RBMS1	HGNC:9907	ENSG00000153250	RBMS1 ablation inhibited the translation of SLC7A11, reduced SLC7A11-mediated cystine uptake, and promoted ferroptosis.	Human	RBMS1 :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	P29558	34609966	_NA_	2022/3/30	FerrDb team	gene with protein product
279	Ferroptosis	KDM4A	HGNC:22978	ENSG00000066135	KDM4A knockdown promotes ferroptosis in OS cells.	Human	KDM4A :-: lipid peroxidation, lipid peroxidation :+: Ferroptosis, KDM4A :+: GSH, GSH :-: Ferroptosis, KDM4A :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	O75164	33689883	_NA_	2022/3/30	FerrDb team	gene with protein product
280	Ferroptosis	CBS	HGNC:1550	ENSG00000160200	CBS Protects BLBC Tumors from Oxidative Stress and Ferroptotic Cell Death.	Human	CBS :-: Ferroptosis	Validated	0	_NA_	P35520	34737229	_NA_	2022/3/30	FerrDb team	gene with protein product
281	Ferroptosis	MGST1	HGNC:7061	ENSG00000008394	MGST1 inhibits ferroptosis in vivo.	Human	MGST1 :-: ALOX5, ALOX5 :+: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P10620	33539732	_NA_	2022/3/30	FerrDb team	gene with protein product
282	Ferroptosis	circKIF4A	_NA_	_NA_	Circular RNA circKIF4A facilitates the malignant progression and suppresses ferroptosis by sponging miR-1231 and upregulating GPX4 in papillary thyroid cancer.	Human	circKIF4A :-: miR-1231, miR-1231 :-: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	_NA_	34153004	_NA_	2022/3/30	FerrDb team	circular RNA
283	Ferroptosis	miR-7-5p	_NA_	_NA_	Knockdown of miR-7-5p Enhances Ferroptosis Signaling.	Human	miR-7-5p :-: ALOX12, ALOX12 :+: Lpid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	_NA_	34361070	_NA_	2022/3/30	FerrDb team	RNA, micro
284	Ferroptosis	PRDX6	HGNC:16753	ENSG00000117592	Prdx6 overexpression also eliminated ferroptosis caused by HG, which was reflected in the suppression of iron accumulation and the increase in SLC7A11 and GPX4 expression.	Mice	PRDX6 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, PRDX6 :+: GSH, GSH :-: Ferroptosis, PRDX6 :+: GPX4,GPX4 :-: Ferroptosis, PRDX6 :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	P30041	33894270	_NA_	2022/3/30	FerrDb team	gene with protein product
285	Ferroptosis	circ_0067934	_NA_	_NA_	Circular RNA Circ_0067934 Attenuates Ferroptosis of Thyroid Cancer Cells by miR-545-3p/SLC7A11 Signaling.	Human	circ_0067934 :-: miR-545-3p, miR-545-3p :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	_NA_	34290668	_NA_	2022/3/30	FerrDb team	circular RNA
286	Ferroptosis	MPC1	HGNC:21606	ENSG00000060762	Taken together, our data suggested that MPC1 suppression increased vulnerability to ferroptosis in vivo.	Human	MPC1 :-: Ferroptosis	Validated	0	_NA_	Q9Y5U8	33741422	_NA_	2022/3/30	FerrDb team	gene with protein product
287	Ferroptosis	CHMP1A	HGNC:8740	ENSG00000131165	Chmp1a knockdown enhances ferroptosis through increased iron accumulation.	Mice	CHMP1A :-: Ferroptosis	Validated	0	_NA_	Q9HD42	34426578	_NA_	2022/3/30	FerrDb team	gene with protein product
288	Ferroptosis	CAMKK2	HGNC:1470	ENSG00000110931	Then we proved that CAMKK2 negatively regulated ferroptosis through the activation of NRF2 and the suppression of lipid peroxidation.	Human	CAMKK2 :+: NRF2, NRF2 :-: Ferroptosis	Validated	0	_NA_	Q96RR4	34242660	_NA_	2022/3/30	FerrDb team	gene with protein product
289	Ferroptosis	SOX2	HGNC:11195	ENSG00000181449	Stem Cell Factor SOX2 Confers Ferroptosis Resistance in Lung Cancer via Upregulation of SLC7A11.	Human, mice	SOX2 :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	P48431	34385181	_NA_	2022/3/31	FerrDb team	gene with protein product
290	Ferroptosis	SRSF9	HGNC:10791	ENSG00000111786	Furthermore, we found that SRSF9 inhibition increased erastin-induced ferroptosis by downregulating GPX4 level.	Human	SRSF9 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	Q13242	33609745	_NA_	2022/3/31	FerrDb team	gene with protein product
291	Ferroptosis	PROK2	HGNC:18455	ENSG00000163421	Thus, Prok2 overexpression alleviates ferroptosis by promoting expression of Fbxo10 and accelerating Acsl4 ubiquitination/degradation.	Mice	PROK2 :+: GPX4, GPX4 :-: Ferroptosis, PROK2 :+: FBXO10, FBXO10 :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	Q9HC23	34244497	_NA_	2022/3/31	FerrDb team	gene with protein product
317	Ferroptosis	MIR4443	HGNC:41830	ENSG00000265483	miR-4443 promotes cisplatin resistance by suppressing ferroptosis.	Human	MIR4443 :-: METTL3, METTL3 :-: FSP1, FSP1 :-: Ferroptosis	Validated	0	_NA_	_NA_	33781830	_NA_	2022/4/6	FerrDb team	RNA, micro
318	Ferroptosis	SIRT2	HGNC:10886	ENSG00000068903	SIRT2 inhibition exacerbates p53-mediated ferroptosis in mice following experimental traumatic brain injury.	Mice	SIRT2 :-: p53, p53 :+: Ferroptosis	Validated	0	_NA_	Q8IXJ6	34102645	_NA_	2022/4/6	FerrDb team	gene with protein product
319	Ferroptosis	circRNA1615	_NA_	_NA_	circRNA1615 inhibits ferroptosis via modulation of autophagy by the miRNA152-3p/LRP6 molecular axis in cardiomyocytes of myocardial infarction.	Mice	circRNA1615 :-: miR-152-3p, miR-152-3p :-: LRP6, LRP6 :-: Ferroptosis	Validated	0	_NA_	_NA_	34712388	_NA_	2022/4/6	FerrDb team	circular RNA
320	Ferroptosis	MIR27A	HGNC:31613	ENSG00000207808	Cell viability was reduced after downregulating miR-27a-3p in comparison with control (Figure 5A), suggesting that miR-27a-3p negatively modulated ferroptosis.	Human	MIR27A :-: SLC7A11, SLC7A11 :+: Ferroptosis	Validated	0	_NA_	_NA_	34722314	_NA_	2022/4/6	FerrDb team	RNA, micro
321	Ferroptosis	MIR670	HGNC:37304	ENSG00000211568	MicroRNA-670-3p suppresses ferroptosis of human glioblastoma cells through targeting ACSL4.	Human	MIR670 :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	_NA_	34323631	_NA_	2022/4/7	FerrDb team	RNA, micro
322	Ferroptosis	MEF2C	HGNC:6996	ENSG00000081189	MEF2C Inhibited Ferroptosis by Upregulating NF2 and E-Cadherin.	Human	MEF2C :+: NF2, NF2 :-: Ferroptosis, MEF2C :+: E-Cadherin, E-Cadherin :-: Ferroptosis	Validated	0	_NA_	Q06413	33984142	_NA_	2022/4/7	FerrDb team	gene with protein product
323	Ferroptosis	NF2	HGNC:7773	ENSG00000186575	Together, these results suggest that loss of NF2 might sensitize meningioma to ferroptosis-induced cytotoxicity.	Human	NF2 :+: GPX4, GPX4 :-: Ferroptosis, NF2 :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	P35240	33984142	_NA_	2022/4/7	FerrDb team	gene with protein product
324	Ferroptosis	CDH1	HGNC:1748	ENSG00000039068	E-Cadherin Induced Cell Density-Dependent Inhibition of Ferroptosis.	Human	CDH1 :+: GPX4, GPX4 :-: Ferroptosis, CDH1 :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	P12830	33984142	E-Cadherin in article.	2022/4/7	FerrDb team	gene with protein product
325	Ferroptosis	HSPB1	HGNC:5246	ENSG00000106211	HSP27 protects against ferroptosis of glioblastoma cells.	Human	HSPB1 :+: SLC7A11, SLC7A11 :-: Ferroptosis, HSPB1 :+: HO-1, HO-1 :-: Ferroptosis	Validated	0	_NA_	P04792	34791597	HSP27 in article.	2022/4/7	FerrDb team	gene with protein product
326	Ferroptosis	EZH2	HGNC:3527	ENSG00000106462	Overexpression of EZH2 and SLC7A11 inhibits erastin-induced ferroptosis in TSCC cells.	Human	EZH2 :-: miR-125b-5p, miR-125b-5p :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	Q15910	34614259	_NA_	2022/4/7	FerrDb team	gene with protein product
327	Ferroptosis	PEDS1	HGNC:16735	ENSG00000240849	TMEM189 promotes ferroptosis resistance via inhibiting expression of FAR1 through plasmalogen synthesis.	Human	PEDS1 :-: FAR1, FAR1 :+: Ferroptosis	Validated	0	_NA_	A5PLL7	33731874	TMEM189 in article.	2022/4/7	FerrDb team	gene with protein product
328	Ferroptosis	SMPD1	HGNC:11120	ENSG00000166311	Together, knockdown of Smpd1 and Taz expression responsible for CER and CL synthesis, respectively, aggravated APAP-induced mitochondrial dysfunction and ferroptosis in hepatocytes.	Mice	SMPD1 :-: Ferroptosis	Validated	0	_NA_	P17405	34401974	_NA_	2022/4/7	FerrDb team	gene with protein product
329	Ferroptosis	ADAMTS13	HGNC:1366	ENSG00000160323	We found that ADAMTS13 alleviated CP-induced ferroptosis in AKI mice with renal function impairment and tubular damage.	Mice	ADAMTS13 :+: NRF2, NRF2 :-: Ferroptosis	Validated	0	_NA_	Q76LX8	34666603	_NA_	2022/4/8	FerrDb team	gene with protein product
330	Ferroptosis	CDC25A	HGNC:1725	ENSG00000164045	Overexpression of Cdc25A suppressed ferroptosis in cervical cancer cells.	Human	CDC25A :+: ERBB2, ERBB2 :-: Ferroptosis	Validated	0	_NA_	P30304	34743185	_NA_	2022/4/8	FerrDb team	gene with protein product
331	Ferroptosis	G6PD	HGNC:4057	ENSG00000160211	G6PD inhibits ferroptosis in HCC cells.	Human	G6PD :-: POR, POR :+: Ferroptosis	Validated	0	_NA_	P11413	34325001	_NA_	2022/4/8	FerrDb team	gene with protein product
332	Ferroptosis	SRSF9	HGNC:10791	ENSG00000111786	Knockdown of SFRS9 Inhibits Progression of Colorectal Cancer Through Triggering Ferroptosis Mediated by GPX4 Reduction.	Human	SRSF9 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	Q13242	34336668	_NA_	2022/4/8	FerrDb team	gene with protein product
333	Ferroptosis	CAV1	HGNC:1527	ENSG00000105974	Higher expression of CAV1 inhibits ferroptosis of cancer cells in HNSCC.	Human	CAV1 :-: Ferroptosis	Validated	0	_NA_	Q03135	34874578	_NA_	2022/4/10	FerrDb team	gene with protein product
334	Ferroptosis	CircFNDC3B	_NA_	_NA_	CircFNDC3B Represses Ferroptosis of OSCC Cells by Inducing SLC7A11 Expression.	Mice	CircFNDC3B :-: miR-520d-5p, miR-520d-5p :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	_NA_	34434890	_NA_	2022/4/10	FerrDb team	circular RNA
335	Ferroptosis	PPARD	HGNC:9235	ENSG00000112033	GW501516-activated PPARδ attenuates ferroptotic death of xCT-deficient MEFs.	Mice	PPARD :+: catalase, catalase :-: H2O2, H2O2 :+: Ferroptosis	Validated	0	_NA_	Q03181	34649350	_NA_	2022/4/11	FerrDb team	gene with protein product
336	Ferroptosis	CISD2	HGNC:24212	ENSG00000145354	Knockdown of CISD2 Promotes Ferroptosis in Sorafenib-Resistant Cells.	Human	CISD2 :-: Beclin 1, Beclin 1 :+: Ferroptosis	Validated	0	_NA_	Q8N5K1	34485112	_NA_	2022/4/12	FerrDb team	gene with protein product
337	Ferroptosis	ENO3	HGNC:3354	ENSG00000108515	In addition, overexpressed ENO3 attenuated the status of ferroptosis.	Mice	ENO3 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	P13929	33987359	_NA_	2022/4/12	FerrDb team	gene with protein product
338	Ferroptosis	SESN2	HGNC:20746	ENSG00000130766	Sesn2 suppresses septic-induced ferroptosis to improve the immune function of DCs.	Mice	SESN2 :-: (ATF4/CHOP/CHAC1), (ATF4/CHOP/CHAC1) :+: Ferroptosis	Validated	0	_NA_	P58004	34482365	_NA_	2022/4/12	FerrDb team	gene with protein product
339	Ferroptosis	LCN2	HGNC:6526	ENSG00000148346	LIFR and SHP1 positively regulate ferroptosis while LCN2 negatively regulates ferroptosis.	Human	LCN2 :-: Ferroptosis	Validated	0	_NA_	P80188	34921145	_NA_	2022/4/12	FerrDb team	gene with protein product
